"mixture_name","name","weight","imputation_number"
"All POPs","pcb138.t1.res",0.459140147918853,9
"All POPs","pcb153.t1.res",-0.00872822884669106,9
"All POPs","pcb180.t1.res",-0.114414540976298,9
"All POPs","bde47.t1.res",0.120250610712736,9
"All POPs","bbhc.t1.res",-0.027587150853541,10
"All POPs","dde.t1.res",-0.0115120726589127,10
"All POPs","oxychlor.t1.res",-0.201639774475956,10
"All POPs","transnona.t1.res",0.0479120695402093,10
"All POPs","pfhxs.t1.res",0.372848878939992,10
"All POPs","pfos.t1.res",-0.289849231210599,10
"All POPs","pfoa.t1.res",-0.29607142518316,10
"All POPs","pcb118.t1.res",-0.0902742214511942,10
"All POPs","pcb138.t1.res",0.307329114759624,10
"All POPs","pcb153.t1.res",0.155511760775768,10
"All POPs","pcb180.t1.res",-0.083066124166637,10
"All POPs","bde47.t1.res",0.116398175984406,10
