"mixture_name","name","weight","imputation_number"
"All POPs","pfhxs.t1.res",0.212141804846346,6
"All POPs","pfos.t1.res",-0.301073574476078,6
"All POPs","pfoa.t1.res",-0.173356448696962,6
"All POPs","pcb118.t1.res",0.00562904933934509,6
"All POPs","pcb138.t1.res",0.188867276705768,6
"All POPs","pcb153.t1.res",0.398214152189942,6
"All POPs","pcb180.t1.res",-0.227515423244629,6
"All POPs","bde47.t1.res",0.153747882842997,6
"All POPs","bbhc.t1.res",0.0729524390121282,7
"All POPs","dde.t1.res",-0.0855651459522606,7
"All POPs","oxychlor.t1.res",-0.143031692198221,7
"All POPs","transnona.t1.res",-0.108697906532459,7
"All POPs","pfhxs.t1.res",0.195639976954069,7
"All POPs","pfos.t1.res",-0.317537719981258,7
"All POPs","pfoa.t1.res",-0.17338010146318,7
"All POPs","pcb118.t1.res",0.0162419022320065,7
"All POPs","pcb138.t1.res",0.150389498728045,7
"All POPs","pcb153.t1.res",0.370860246665331,7
"All POPs","pcb180.t1.res",-0.171787433872622,7
"All POPs","bde47.t1.res",0.193915936408421,7
"All POPs","bbhc.t1.res",-0.03286581038139,8
"All POPs","dde.t1.res",0.140794223548625,8
"All POPs","oxychlor.t1.res",-0.338614134722177,8
"All POPs","transnona.t1.res",-0.00794373709443146,8
"All POPs","pfhxs.t1.res",0.231633933383745,8
"All POPs","pfos.t1.res",-0.334923375557261,8
"All POPs","pfoa.t1.res",-0.19109108177642,8
"All POPs","pcb118.t1.res",0.0300152821559877,8
"All POPs","pcb138.t1.res",0.14712026736846,8
"All POPs","pcb153.t1.res",0.292742953270133,8
"All POPs","pcb180.t1.res",-0.0945618604683204,8
"All POPs","bde47.t1.res",0.157693340273049,8
"All POPs","bbhc.t1.res",0.022250259224611,9
"All POPs","dde.t1.res",-0.0426592938497926,9
"All POPs","oxychlor.t1.res",-0.237783044630765,9
"All POPs","transnona.t1.res",-0.127701982525543,9
"All POPs","pfhxs.t1.res",0.211276507610898,9
"All POPs","pfos.t1.res",-0.349808269672425,9
"All POPs","pfoa.t1.res",-0.159320035148861,9
"All POPs","pcb118.t1.res",0.0140890120276898,9
"All POPs","pcb138.t1.res",0.152329150708934,9
"All POPs","pcb153.t1.res",0.375275002949357,9
"All POPs","pcb180.t1.res",-0.082727374172613,9
"All POPs","bde47.t1.res",0.22478006747851,9
"All POPs","bbhc.t1.res",0.0568191325107003,10
"All POPs","dde.t1.res",0.0622437807694859,10
